MOVIES,SENTENCE,tag,word
,,PRP$,his
,,JJ,young
,,NN,daughter
,,DT,a
,,NN,capitol
,,NN,policeman
,,NNS,springs
,,IN,into
,,NN,action
,,TO,to
,,VB,save
,,PRP$,his
,,NN,child
,,CC,and
,,VBP,protect
,,DT,the
,,NN,president
,,IN,from
,,DT,a
,,RB,heavily
,,VBN,armed
,,NN,group
,,IN,of
,,JJ,paramilitary
,,NNS,invaders
Hemlock Grove,SENTENCE  #550,NNS,secrets
,,VBP,are
,,RB,just
,,NN,part
,,IN,of
,,JJ,daily
,,NN,life
,,IN,in
,,DT,the
,,JJ,small
,,NN,pennsylvania
,,NN,town
,,IN,of
,,NN,hemlock
,,NN,grove
,,WRB,where
,,DT,the
,,JJS,darkest
,,NNS,evils
,,NN,hide
,,IN,in
,,NN,plain
,,NN,sight
Mighty Morphin Power Rangers,SENTENCE  #551,DT,a
,,NN,team
,,IN,of
,,NNS,teenagers
,,IN,with
,,NN,attitude
,,VBP,are
,,VBN,recruited
,,TO,to
,,VB,save
,,NNS,angel
,,VB,grove
,,IN,from
,,DT,the
,,JJ,evil
,,NN,witch
,,NN,rita
,,NN,repulsa
,,CC,and
,,RB,later
,,JJ,lord
,,NNP,zedd
,,NN,emperor
,,IN,of
,,DT,all
,,PRP,he
,,VBZ,sees
,,CC,and
,,PRP$,their
,,NN,horde
,,IN,of
,,NNS,monsters
Love Island,SENTENCE  #552,JJ,u
,,JJ,s
,,NN,version
,,IN,of
,,DT,the
,,JJ,british
,,NN,show
,,NN,love
,,NN,island
,,WRB,where
,,DT,a
,,NN,group
,,IN,of
,,NNS,singles
,,VBP,come
,,TO,to
,,VB,stay
,,IN,in
,,DT,a
,,NN,villa
,,IN,for
,,DT,a
,,JJ,few
,,NNS,weeks
,,CC,and
,,VBP,have
,,TO,to
,,VB,couple
,,RP,up
,,IN,with
,,CD,one
,,DT,another
Gilmore Girls: A Year in the Life,SENTENCE  #553,VBN,set
,,RB,nearly
,,DT,a
,,NN,decade
,,IN,after
,,DT,the
,,NN,finale
,,IN,of
,,DT,the
,,JJ,original
,,NN,series
,,DT,this
,,JJ,revival
,,VBZ,follows
,,JJ,lorelai
,,NN,rory
,,CC,and
,,RB,emily
,,VBD,gilmore
,,IN,through
,,CD,four
,,NNS,seasons
,,IN,of
,,NN,change
A Perfect Fit,SENTENCE  #554,NNS,sparks
,,VBP,fly
,,WRB,when
,,DT,a
,,NN,fashion
,,NN,blogger
,,IN,in
,,JJ,bali
,,NNS,meets
,,DT,a
,,VBN,gifted
,,NN,shoemaker
,,VBG,leading
,,PRP$,her
,,TO,to
,,VB,question
,,PRP$,her
,,NN,commitment
,,TO,to
,,PRP$,her
,,NN,fiancé
The Human Centipede (First Sequence),SENTENCE  #555,DT,a
,,JJ,mad
,,NN,scientist
,,NNS,kidnaps
,,CC,and
,,VBZ,mutilates
,,DT,a
,,NN,trio
,,IN,of
,,NNS,tourists
,,IN,in
,,NN,order
,,TO,to
,,VB,reassemble
,,PRP,them
,,IN,into
,,DT,a
,,JJ,human
,,NN,centipede
,,VBN,created
,,IN,by
,,VBG,stitching
,,PRP$,their
,,NNS,mouths
,,TO,to
,,DT,each
,,NNS,others
,,VBP,rectums
Explained,SENTENCE  #556,DT,a
,,JJ,documentary
,,NN,series
,,WDT,that
,,VBZ,looks
,,TO,to
,,VB,explore
,,DT,the
,,JJ,big
,,NNS,questions
,,IN,of
,,NN,today
Zenra kantoku,SENTENCE  #557,VBZ,follows
,,DT,the
,,NN,story
,,IN,of
,,NN,toru
,,NN,muranishi
,,VBD,s
,,JJ,unusual
,,CC,and
,,JJ,dramatic
,,NN,life
,,VBN,filled
,,IN,with
,,JJ,big
,,NNS,ambitions
,,RB,as
,,RB,well
,,IN,as
,,JJ,spectacular
,,NNS,setbacks
,,IN,in
,,PRP$,his
,,NN,attempt
,,TO,to
,,VB,turn
,,JJ,japan
,,JJ,s
,,NNS,porn
,,NN,industry
,,IN,on
,,PRP$,its
,,NN,head
Cars 3,SENTENCE  #558,VBG,lightning
,,JJ,mcqueen
,,NNS,sets
,,RP,out
,,TO,to
,,VB,prove
,,TO,to
,,DT,a
,,JJ,new
,,NN,generation
,,IN,of
,,NNS,racers
,,IN,that
,,PRP,he
,,VBZ,s
,,RB,still
,,DT,the
,,JJS,best
,,NN,race
,,NN,car
,,IN,in
,,DT,the
,,NN,world
Southpaw,SENTENCE  #559,IN,after
,,DT,a
,,JJ,fatal
,,NN,incident
,,VBZ,sends
,,PRP,him
,,IN,on
,,DT,a
,,JJ,rampant
,,NN,path
,,IN,of
,,NN,destruction
,,DT,a
,,NN,champion
,,NN,boxer
,,NNS,fights
,,TO,to
,,VB,get
,,NN,custody
,,IN,of
,,PRP$,his
,,NN,daughter
,,CC,and
,,VB,revive
,,PRP$,his
,,JJ,professional
,,NN,career
Disenchantment,SENTENCE  #560,NN,princess
,,NN,tiabeanie
,,NN,bean
,,VBZ,is
,,VBN,annoyed
,,IN,at
,,PRP$,her
,,NN,imminent
,,VBD,arranged
,,NN,marriage
,,TO,to
,,VB,prince
,,NN,merkimer
,,RB,then
,,PRP,she
,,VBZ,meets
,,CC,luci
,,DT,a
,,NN,demon
,,CC,and
,,VB,elfo
,,DT,an
,,NN,elf
,,CC,and
,,NNS,things
,,VBP,get
,,RB,rather
,,JJ,exciting
,,CC,and
,,JJ,dangerous
The Kissing Booth 3,SENTENCE  #561,PRP,it
,,VBD,s
,,DT,the
,,NN,summer
,,IN,before
,,JJ,elle
,,NNS,evans
,,VBZ,is
,,VBN,set
,,TO,to
,,VB,head
,,RP,off
,,TO,to
,,NN,college
,,CC,and
,,PRP,she
,,VBZ,has
,,DT,a
,,JJ,big
,,NN,decision
,,TO,to
,,VB,make
The A-Team,SENTENCE  #562,DT,a
,,NN,group
,,IN,of
,,JJ,iraq
,,NN,war
,,NNS,veterans
,,VBP,look
,,TO,to
,,VB,clear
,,PRP$,their
,,NN,name
,,IN,with
,,DT,the
,,JJ,u
,,JJ,s
,,NN,military
,,WP,who
,,VBP,suspect
,,DT,the
,,CD,four
,,NNS,men
,,IN,of
,,VBG,committing
,,DT,a
,,NN,crime
,,IN,for
,,WDT,which
,,PRP,they
,,VBD,were
,,VBN,framed
In the Shadow of the Moon,SENTENCE  #563,DT,a
,,JJ,philadelphia
,,NN,police
,,NN,officer
,,VBZ,struggles
,,IN,with
,,DT,a
,,JJ,lifelong
,,NN,obsession
,,TO,to
,,VB,track
,,RP,down
,,DT,a
,,JJ,mysterious
,,JJ,serial
,,NN,killer
,,WP$,whose
,,NNS,crimes
,,VBP,defy
,,NN,explanation
Steven Universe,SENTENCE  #564,DT,a
,,NN,team
,,IN,of
,,JJ,intergalactic
,,NNS,warriors
,,NNS,fights
,,TO,to
,,VB,protect
,,DT,the
,,NN,universe
,,CC,but
,,DT,the
,,NN,combination
,,IN,of
,,CD,three
,,RB,highly
,,JJ,trained
,,NNS,beings
,,CC,and
,,CD,one
,,NN,quirky
,,JJ,young
,,NN,boy
,,VBZ,leaves
,,DT,the
,,NN,team
,,VBG,struggling
,,TO,to
,,VB,overcome
,,DT,the
,,JJ,dangerous
,,NNS,scenarios
,,WDT,that
,,VBP,are
,,VBN,put
,,IN,in
,,NN,front
,,IN,of
,,PRP,them
Outside the Wire,SENTENCE  #565,IN,in
,,DT,the
,,JJ,near
,,NN,future
,,DT,a
,,NN,drone
,,NN,pilot
,,VBD,sent
,,IN,into
,,DT,a
,,NN,war
,,NN,zone
,,VBZ,finds
,,PRP,himself
,,VBN,paired
,,IN,with
,,DT,a
,,JJ,top
,,NN,secret
,,JJ,android
,,NN,officer
,,IN,on
,,DT,a
,,NN,mission
,,TO,to
,,VB,stop
,,DT,a
,,JJ,nuclear
,,NN,attack
Below Her Mouth,SENTENCE  #566,DT,an
,,JJ,unexpected
,,NN,affair
,,RB,quickly
,,VBZ,escalates
,,IN,into
,,DT,a
,,NN,heart
,,NN,stopping
,,NN,reality
,,IN,for
,,CD,two
,,NNS,women
,,WP$,whose
,,JJ,passionate
,,NN,connection
,,NNS,changes
,,PRP$,their
,,NNS,lives
,,RB,forever
Girl From Nowhere,SENTENCE  #567,DT,a
,,JJ,mysterious
,,NN,clever
,,NN,girl
,,VBN,named
,,JJ,nanno
,,NNS,transfers
,,TO,to
,,JJ,different
,,NNS,schools
,,VBG,exposing
,,DT,the
,,NNS,lies
,,CC,and
,,NNS,misdeeds
,,IN,of
,,DT,the
,,NNS,students
,,CC,and
,,NN,faculty
,,IN,at
,,DT,every
,,NN,turn
This Means War,SENTENCE  #568,NN,c
,,VBZ,i
,,DT,a
,,JJ,operatives
,,NN,wage
,,DT,an
,,JJ,epic
,,NN,battle
,,IN,on
,,DT,each
,,JJ,other
,,WRB,when
,,PRP,they
,,VBP,discover
,,PRP,they
,,VBP,are
,,VBG,dating
,,DT,the
,,JJ,same
,,NN,woman
Shaft,SENTENCE  #569,NN,jj
,,NN,shaft
,,DT,a
,,JJ,cyber
,,NN,security
,,NN,expert
,,IN,with
,,DT,a
,,NN,degree
,,IN,from
,,NN,mit
,,VBZ,enlists
,,PRP$,his
,,NN,family
,,NN,s
,,NN,help
,,TO,to
,,VB,uncover
,,DT,the
,,NN,truth
,,IN,behind
,,PRP$,his
,,JJS,best
,,NN,friend
,,NN,s
,,RB,untimely
,,NN,death
Lawrence of Arabia,SENTENCE  #570,DT,the
,,NN,story
,,IN,of
,,NN,t
,,NN,e
,,NN,lawrence
,,DT,the
,,JJ,english
,,NN,officer
,,WP,who
,,RB,successfully
,,JJ,united
,,CC,and
,,VBD,led
,,DT,the
,,NN,diverse
,,RB,often
,,VBG,warring
,,JJ,arab
,,NNS,tribes
,,IN,during
,,NN,world
,,NN,war
,,NN,i
,,IN,in
,,NN,order
,,TO,to
,,VB,fight
,,DT,the
,,NNS,turks
Mars Attacks!,SENTENCE  #571,NN,earth
,,VBZ,is
,,VBN,invaded
,,IN,by
,,NNS,martians
,,IN,with
,,JJ,unbeatable
,,NNS,weapons
,,CC,and
,,DT,a
,,JJ,cruel
,,NN,sense
,,IN,of
,,NN,humor
Versailles,SENTENCE  #572,IN,in
,,CD,1667
,,CD,28
,,NN,year
,,JJ,old
,,DT,all
,,JJ,powerful
,,NN,king
,,IN,of
,,NN,france
,,NN,louis
,,NNP,xiv
,,VBZ,decides
,,TO,to
,,VB,build
,,DT,the
,,JJS,greatest
,,NN,palace
,,IN,in
,,DT,the
,,NN,world
,,NNS,versailles
,,CC,but
,,VBD,drained
,,NN,budget
,,NNS,affairs
,,CC,and
,,JJ,political
,,NNS,intrigues
,,VBP,complicate
,,NNS,things
Sweet Girl,SENTENCE  #573,DT,a
,,JJ,devastated
,,NN,husband
,,NNS,vows
,,TO,to
,,VB,bring
,,NN,justice
,,TO,to
,,DT,the
,,NNS,people
,,JJ,responsible
,,IN,for
,,PRP$,his
,,NN,wife
,,VBD,s
,,NN,death
,,IN,while
,,VBG,protecting
,,DT,the
,,JJ,only
,,NN,family
,,PRP,he
,,VBZ,has
,,VBN,left
,,PRP$,his
,,NN,daughter
The Guernsey Literary and Potato Peel Pie Society,SENTENCE  #574,IN,in
,,DT,the
,,NN,aftermath
,,IN,of
,,NN,world
,,NN,war
,,VBP,ii
,,DT,a
,,NN,writer
,,VBZ,forms
,,DT,an
,,JJ,unexpected
,,NN,bond
,,IN,with
,,DT,the
,,NNS,residents
,,IN,of
,,NN,guernsey
,,NN,island
,,WRB,when
,,PRP,she
,,VBZ,decides
,,TO,to
,,VB,write
,,DT,a
,,NN,book
,,IN,about
,,PRP$,their
,,NNS,experiences
,,IN,during
,,DT,the
,,NN,war
Steins;Gate,SENTENCE  #575,IN,after
,,VBG,discovering
,,NN,time
,,NN,travel
,,DT,a
,,NN,university
,,NN,student
,,CC,and
,,PRP$,his
,,NNS,colleagues
,,MD,must
,,VB,use
,,PRP$,their
,,NN,knowledge
,,IN,of
,,PRP,it
,,TO,to
,,VB,stop
,,DT,an
,,JJ,evil
,,NN,organization
,,CC,and
,,PRP$,their
,,JJ,diabolical
,,NNS,plans
,SENTENCE  #576,DT,a
,,NN,prince
,,VBN,cursed
,,TO,to
,,VB,spend
,,PRP$,his
,,NNS,days
,,IN,as
,,DT,a
,,JJ,hideous
,,NN,monster
,,VBZ,sets
,,RP,out
,,TO,to
,,VB,regain
,,PRP$,his
,,NN,humanity
,,IN,by
,,VBG,earning
,,DT,a
,,JJ,young
,,NN,woman
,,VBZ,s
,,VB,love
The SpongeBob Movie: Sponge on the Run,SENTENCE  #577,IN,after
,,JJ,spongebob
,,NN,s
,,VBD,beloved
,,JJ,pet
,,NN,snail
,,NN,gary
,,VBZ,is
,,JJ,snail
,,IN,napped
,,PRP,he
,,CC,and
,,VB,patrick
,,NN,embark
,,IN,on
,,DT,an
,,JJ,epic
,,NN,adventure
,,TO,to
,,DT,the
,,VBN,lost
,,NN,city
,,IN,of
,,JJ,atlantic
,,NN,city
,,TO,to
,,VB,bring
,,JJ,gary
,,NN,home
Finding Dory,SENTENCE  #578,RB,friendly
,,CC,but
,,JJ,forgetful
,,JJ,blue
,,NN,tang
,,NN,dory
,,VBZ,begins
,,DT,a
,,NN,search
,,IN,for
,,PRP$,her
,,JJ,long
,,JJ,lost
,,NNS,parents
,,CC,and
,,NN,everyone
,,VBZ,learns
,,DT,a
,,JJ,few
,,NNS,things
,,IN,about
,,DT,the
,,JJ,real
,,NN,meaning
,,IN,of
,,NN,family
,,IN,along
,,DT,the
,,NN,way
The Shannara Chronicles,SENTENCE  #579,NN,series
,,IN,of
,,NNS,adventures
,,NN,war
,,CC,and
,,NN,evil
,,IN,that
,,VBZ,occur
,,IN,throughout
,,DT,the
,,NN,history
,,IN,of
,,DT,the
,,CD,four
,,NNS,lands
The Wrong Missy,SENTENCE  #580,JJ,tim
,,VBZ,thinks
,,PRP,he
,,RB,s
,,VBD,invited
,,DT,the
,,NN,woman
,,IN,of
,,PRP$,his
,,NNS,dreams
,,IN,on
,,DT,a
,,NN,work
,,NN,retreat
,,TO,to
,,VB,hawaii
,,VBG,realizing
,,RB,too
,,RB,late
,,PRP,he
,,RB,mistakenly
,,VBD,texted
,,NN,someone
,,IN,from
,,DT,a
,,NN,nightmare
,,NN,blind
,,NN,date
Kol,SENTENCE  #581,CD,two
,,NNS,people
,,VBP,live
,,IN,in
,,JJ,different
,,NNS,times
,,VBP,seo
,,NN,yeon
,,NNS,lives
,,IN,in
,,DT,the
,,JJ,present
,,CC,and
,,JJ,young
,,NN,sook
,,VBZ,lives
,,IN,in
,,DT,the
,,JJ,past
,,CD,one
,,NN,phone
,,NN,call
,,VBZ,connects
,,DT,the
,,CD,two
,,CC,and
,,PRP$,their
,,NNS,lives
,,VBP,are
,,VBN,changed
,,RB,irrevocably
Public Enemies,SENTENCE  #582,DT,the
,,NNS,feds
,,VBP,try
,,TO,to
,,VB,take
,,RP,down
,,JJ,notorious
,,JJ,american
,,NNS,gangsters
,,VBP,john
,,NN,dillinger
,,NN,baby
,,NN,face
,,NN,nelson
,,CC,and
,,RB,pretty
,,JJ,boy
,,NN,floyd
,,IN,during
,,DT,a
,,JJ,booming
,,NN,crime
,,NN,wave
,,IN,in
,,DT,the
,,CD,1930s
A Second Chance: Rivals!,SENTENCE  #583,PRP,it
,,VBZ,s
,,NN,city
,,NNS,girls
,,JJ,vs
,,NN,country
,,NNS,girls
,,IN,in
,,DT,the
,,RBS,most
,,JJ,competitive
,,NNS,gymnastics
,,VBP,showdown
,,RB,ever
,,VB,get
,,JJ,ready
,,TO,to
,,VB,tumble
,,IN,in
,,DT,a
,,JJ,second
,,NN,chance
,,NNS,rivals
I Am Not Okay with This,SENTENCE  #584,NN,sydney
,,VBZ,is
,,DT,a
,,JJ,teenage
,,NN,girl
,,VBG,navigating
,,DT,the
,,NNS,trials
,,CC,and
,,NNS,tribulations
,,IN,of
,,JJ,high
,,NN,school
,,IN,while
,,VBG,dealing
,,IN,with
,,DT,the
,,NNS,complexities
,,IN,of
,,PRP$,her
,,NN,family
,,PRP$,her
,,NN,budding
,,NN,sexuality
,,CC,and
,,JJ,mysterious
,,NNS,superpowers
,,RB,just
,,VBG,beginning
,,TO,to
,,VB,awaken
,,RB,deep
,,IN,within
,,PRP$,her
127 Hours,SENTENCE  #585,DT,a
,,NN,mountain
,,NN,climber
,,VBZ,becomes
,,VBN,trapped
,,IN,under
,,DT,a
,,NN,boulder
,,IN,while
,,VBG,canyoneering
,,RB,alone
,,IN,near
,,JJ,moab
,,NN,utah
,,CC,and
,,NNS,resorts
,,TO,to
,,VB,desperate
,,NNS,measures
,,IN,in
,,NN,order
,,TO,to
,,VB,survive
Army of the Dead: Lost Vegas,SENTENCE  #586,NN,scott
,,CC,and
,,VBD,highlight
,,PRP$,his
,,NN,rescue
,,NN,crew
,,JJ,s
,,NNS,efforts
,,TO,to
,,VB,protect
,,DT,all
,,PRP,they
,,VBP,love
,,IN,during
,,DT,the
,,JJ,first
,,NNS,phases
,,IN,of
,,DT,the
,,JJ,mysterious
,,NN,zombie
,,NN,outbreak
,,IN,in
,,NN,vegas
Jurassic Park III,SENTENCE  #587,DT,a
,,RB,decidedly
,,JJ,odd
,,NN,couple
,,IN,with
,,JJ,ulterior
,,NNS,motives
,,VBP,convince
,,JJ,dr
,,NN,grant
,,TO,to
,,VB,go
,,TO,to
,,VB,isla
,,NN,sorna
,,IN,for
,,DT,a
,,NN,holiday
,,CC,but
,,PRP$,their
,,JJ,unexpected
,,NN,landing
,,VBZ,startles
,,DT,the
,,NN,island
,,VBD,s
,,JJ,new
,,NNS,inhabitants
Lovesick,SENTENCE  #588,IN,after
,,VBG,finding
,,RP,out
,,PRP,he
,,VBZ,has
,,DT,an
,,NN,std
,,NN,dylan
,,MD,must
,,VB,get
,,RB,back
,,IN,in
,,NN,touch
,,IN,with
,,DT,every
,,NN,girl
,,PRP,he
,,VBZ,has
,,RB,ever
,,VBN,had
,,NN,sex
,,IN,with
,,TO,to
,,VB,let
,,PRP,them
,,VB,know
,,DT,the
,,JJ,bad
,,NN,news
,SENTENCE  #589,RB,never
,,VB,take
,,PRP$,your
,,NN,mistress
,,IN,on
,,DT,an
,,JJ,annual
,,NNS,guys
,,RB,getaway
,,RB,especially
,,CD,one
,,VBN,devoted
,,TO,to
,,VBG,hunting
,,DT,a
,,JJ,violent
,,NN,lesson
,,IN,for
,,CD,three
,,JJ,wealthy
,,VBN,married
,,NNS,men
Total Recall,SENTENCE  #590,DT,a
,,NN,factory
,,NN,worker
,,NN,douglas
,,NN,quaid
,,VBZ,begins
,,TO,to
,,VB,suspect
,,IN,that
,,PRP,he
,,VBZ,is
,,DT,a
,,NN,spy
,,IN,after
,,VBG,visiting
,,VB,rekall
,,DT,a
,,NN,company
,,WDT,that
,,VBZ,provides
,,PRP$,its
,,NNS,clients
,,IN,with
,,JJ,implanted
,,JJ,fake
,,NNS,memories
,,IN,of
,,DT,a
,,NN,life
,,PRP,they
,,MD,would
,,VB,like
,,TO,to
,,VB,have
,,VBN,led
,,VBZ,goes
,,JJ,wrong
,,CC,and
,,PRP,he
,,VBZ,finds
,,PRP,himself
,,IN,on
,,DT,the
,,NN,run
Happy Valley,SENTENCE  #591,NN,yorkshire
,,VBN,based
,,NN,crime
,,NN,drama
,,VBG,centering
,,IN,on
,,DT,the
,,JJ,personal
,,CC,and
,,JJ,professional
,,NN,life
,,IN,of
,,NN,police
,,JJ,sergeant
,,NN,catherine
,,NN,cawood
Barbarians,SENTENCE  #592,DT,the
,,JJ,famous
,,NN,battle
,,IN,of
,,DT,the
,,NN,teutoburg
,,NN,forest
,,IN,in
,,WDT,which
,,JJ,germanic
,,NNS,warriors
,,VBN,united
,,IN,by
,,DT,a
,,JJ,strong
,,NN,woman
,,VBD,halted
,,DT,the
,,JJ,northward
,,NN,advance
,,IN,of
,,DT,the
,,NN,roman
,,NN,empire
,,IN,in
,,NN,ad
,,CD,9
That Time I Got Reincarnated as a Slime,SENTENCE  #593,RB,lonely
,,JJ,thirty
,,CD,seven
,,NN,year
,,JJ,old
,,NN,mikami
,,NN,satoru
,,VBZ,is
,,VBN,stuck
,,IN,in
,,DT,a
,,JJ,dead
,,NN,end
,,NN,job
,,JJ,unhappy
,,IN,with
,,PRP$,his
,,JJ,mundane
,,NN,life
,,CC,but
,,IN,after
,,VBG,dying
,,IN,at
,,DT,the
,,NNS,hands
,,IN,of
,,DT,a
,,NN,robber
,,PRP,he
,,VBZ,awakens
,,TO,to
,,DT,a
,,JJ,fresh
,,NN,start
,,IN,in
,,DT,a
,,NN,fantasy
,,VBP,see
,,JJ,full
,,NN,summary
Vis a vis,SENTENCE  #594,PRP,she
,,VBD,broke
,,DT,the
,,NN,law
,,IN,for
,,DT,the
,,NN,boss
,,PRP,she
,,VBD,fell
,,IN,in
,,NN,love
,,IN,with
,,RB,now
,,DT,this
,,JJ,naive
,,NN,girl
,,VBZ,has
,,TO,to
,,VB,pay
,,DT,the
,,NN,price
Footloose,SENTENCE  #595,DT,a
,,NN,city
,,NN,teenager
,,VBZ,moves
,,TO,to
,,DT,a
,,JJ,small
,,NN,town
,,WRB,where
,,NN,rock
,,NN,music
,,CC,and
,,NN,dancing
,,VBP,have
,,VBN,been
,,VBN,banned
,,CC,and
,,PRP$,his
,,JJ,rebellious
,,NN,spirit
,,VBZ,shakes
,,RP,up
,,DT,the
,,NN,populace
Brand New Cherry Flavor,SENTENCE  #596,NN,lisa
,,CC,nova
,,DT,an
,,NN,aspiring
,,NN,film
,,NN,director
,,IN,in
,,DT,the
,,NN,sun
,,VBD,drenched
,,CC,but
,,JJ,seamy
,,NN,world
,,IN,of
,,CD,1990
,,NN,los
,,NNS,angeles
,,VBZ,embarks
,,IN,on
,,DT,a
,,NN,mind
,,VBG,altering
,,NN,journey
,,IN,of
,,JJ,supernatural
,,NN,revenge
,,WDT,that
,,VBZ,gets
,,RB,nightmarishly
,,IN,out
,,IN,of
,,NN,control
Hell on Wheels,SENTENCE  #597,DT,the
,,JJ,civil
,,NN,war
,,VBZ,is
,,JJ,past
,,CC,but
,,JJ,former
,,NN,confederate
,,NN,soldier
,,VBN,cullen
,,NN,bohannon
,,MD,can
,,VB,t
,,VB,put
,,PRP,it
,,IN,behind
,,PRP,him
,,JJ,fresh
,,VBP,are
,,DT,the
,,NNS,memories
,,IN,of
,,DT,the
,,NN,death
,,IN,of
,,PRP$,his
,,NN,wife
,,VBD,killed
,,IN,at
,,DT,the
,,NNS,hands
,,IN,of
,,DT,the
,,NN,union
,,VBZ,soldiers
,,DT,an
,,NN,act
,,WDT,that
,,VBZ,sets
,,PRP,him
,,IN,on
,,DT,a
,,NN,course
,,IN,of
,,NN,revenge
Too Hot to Handle Brazil,SENTENCE  #598,VBG,sizzling
,,JJ,hot
,,JJ,young
,,NNS,brazilians
,,VBP,meet
,,IN,at
,,DT,a
,,JJ,dreamy
,,NN,beach
,,NN,resort
,,CC,but
,,IN,for
,,DT,a
,,NN,shot
,,IN,at
,,NN,r
,,CD,500
,,CD,0
,,IN,in
,,DT,this
,,NN,fun
,,NN,reality
,,VBP,show
,,PRP,they
,,VBP,ll
,,VBP,have
,,TO,to
,,VB,give
,,RP,up
,,NN,sex
Fairy Tail: Fearî teiru,SENTENCE  #599,NN,lucy
,,DT,an
,,VBG,aspiring
,,JJ,celestial
,,NN,wizard
,,VBZ,becomes
,,DT,a
,,NN,friend
,,CC,and
,,RB,ally
,,TO,to
,,JJ,powerful
,,NNS,wizards
,,JJ,natsu
,,JJ,gray
,,CC,and
,,NN,erza
,,WP,who
,,VBP,are
,,NN,part
,,IN,of
,,DT,the
,,IN,in
,,JJ,famous
,,NN,wizard
,,NN,guild
,,NN,fairy
,,NN,tail
Brooklyn,SENTENCE  #600,DT,an
,,JJ,irish
,,NN,immigrant
,,VBZ,lands
,,IN,in
,,CD,1950s
,,NN,brooklyn
,,WRB,where
,,PRP,she
,,RB,quickly
,,VBZ,falls
,,IN,into
,,DT,a
,,NN,romance
,,IN,with
,,DT,a
,,JJ,local
,,WRB,when
,,PRP$,her
,,NN,past
,,VBZ,catches
,,RP,up
,,IN,with
,,PRP$,her
,,RB,however
,,PRP,she
,,MD,must
,,VB,choose
,,IN,between
,,CD,two
,,NNS,countries
,,CC,and
,,DT,the
,,NNS,lives
,,WDT,that
,,VBP,exist
,,IN,within
Pinocchio,SENTENCE  #601,DT,a
,,NN,darker
,,NN,version
,,IN,of
,,DT,the
,,JJ,classic
,,NNS,children
,,VBP,s
,,JJ,fairy
,,NN,tale
,,IN,of
,,DT,a
,,JJ,wooden
,,NN,puppet
,,WDT,that
,,VBZ,transforms
,,IN,into
,,DT,a
,,JJ,real
,,NN,living
,,NN,boy
On Becoming a God in Central Florida,SENTENCE  #602,IN,in
,,CD,1992
,,JJ,central
,,VBD,florida
,,DT,a
,,JJ,minimum
,,NN,wage
,,NN,water
,,NN,park
,,NN,employee
,,VBZ,lies
,,NNS,schemes
,,CC,and
,,NNS,cons
,,PRP$,her
,,NN,way
,,IN,up
,,DT,the
,,NNS,ranks
,,IN,of
,,DT,the
,,JJ,cultish
,,NN,multibillion
,,NN,dollar
,,NN,pyramid
,,NN,scheme
,,WDT,that
,,VBD,drove
,,PRP,her
,,NN,family
,,TO,to
,,VB,ruin
Child's Play,SENTENCE  #603,DT,a
,,NN,mother
,,VBZ,gives
,,PRP$,her
,,CD,13
,,NN,year
,,JJ,old
,,NN,son
,,DT,a
,,NN,toy
,,NN,doll
,,IN,for
,,PRP$,his
,,NN,birthday
,,NN,unaware
,,IN,of
,,PRP$,its
,,JJR,more
,,JJ,sinister
,,NN,nature
The Danish Girl,SENTENCE  #604,DT,a
,,JJ,fictitious
,,NN,love
,,NN,story
,,RB,loosely
,,VBN,inspired
,,IN,by
,,DT,the
,,NNS,lives
,,IN,of
,,JJ,danish
,,NNS,artists
,,VBP,lili
,,NN,elbe
,,CC,and
,,NN,gerda
,,NN,wegener
,,NN,lili
,,CC,and
,,NN,gerda
,,NN,s
,,NN,marriage
,,CC,and
,,NN,work
,,RB,evolve
,,IN,as
,,PRP,they
,,VBP,navigate
,,JJ,lili
,,NN,s
,,VBG,groundbreaking
,,NN,journey
,,IN,as
,,DT,a
,,NN,transgender
,,NN,pioneer
The Bad Batch,SENTENCE  #605,IN,in
,,DT,a
,,NN,desert
,,NN,dystopia
,,DT,a
,,JJ,young
,,NN,woman
,,VBZ,is
,,VBN,kidnapped
,,IN,by
,,NNS,cannibals
Into the Night,SENTENCE  #606,WRB,when
,,NN,radiation
,,IN,from
,,DT,the
,,NN,sun
,,VBZ,causes
,,DT,a
,,JJ,global
,,NN,disaster
,,IN,on
,,NN,earth
,,NNS,survivors
,,IN,on
,,DT,an
,,JJ,overnight
,,NN,flight
,,IN,from
,,NNS,brussels
,,NN,race
,,IN,from
,,NN,city
,,TO,to
,,NN,city
,,VBG,trying
,,TO,to
,,VB,stay
,,RB,ahead
,,IN,of
,,DT,the
,,NN,sun
,,NN,s
,,NNS,rays
,,IN,by
,,VBG,remaining
,,IN,in
,,DT,the
,,NN,cover
,,IN,of
,,NN,night
Shûmatsu no Valkyrie,SENTENCE  #607,DT,every
,,CD,1000
,,NNS,years
,,DT,the
,,NNS,gods
,,NN,council
,,JJ,assemble
,,TO,to
,,VB,decide
,,DT,the
,,NN,fate
,,IN,of
,,NN,humanity
,,IN,after
,,CD,7
,,CD,million
,,NNS,years
,,IN,of
,,JJ,human
,,NN,history
,,DT,the
,,NNS,gods
,,VBP,come
,,TO,to
,,DT,the
,,NN,decision
,,IN,that
,,NNS,humans
,,VBP,are
,,JJ,irredeemable
,,CC,and
,,MD,must
,,VB,be
,,JJ,extinct
Penguin Bloom,SENTENCE  #608,DT,a
,,NN,family
,,VBZ,takes
